date,total_gen_actual,total_gen_programmed,total_capacity,active_stations,wind_energy,solar_energy,other_renewable_energy,total_renewable_energy,total_generation,renewable_share_pct,gen_deviation_pct,year,week,month_start,dow
2023-04-22,4128.88,4766.24,291389.08,517,165.11,322.11,23.03,510.25,4639.13,11.0,-13.37,2023,16,2023-04-01,5
2023-04-23,3781.2,4766.24,291389.08,517,158.68,339.5,23.42,521.6,4302.8,12.12,-20.67,2023,16,2023-04-01,6
2023-04-24,4029.01,4766.24,291389.08,517,108.03,336.63,25.72,470.38,4499.39,10.45,-15.47,2023,17,2023-04-01,0
2023-04-25,4138.45,4766.24,291389.08,517,126.44,318.7,24.58,469.72,4608.17,10.19,-13.17,2023,17,2023-04-01,1
2023-04-26,4171.59,4766.24,291389.08,517,156.83,296.47,23.69,476.99,4648.58,10.26,-12.48,2023,17,2023-04-01,2
2023-04-27,4209.82,4766.24,291389.08,517,115.77,277.33,23.71,416.81,4626.63,9.01,-11.67,2023,17,2023-04-01,3
2023-04-28,4187.8,4766.24,291389.08,517,106.11,269.2,24.19,399.5,4587.3,8.71,-12.14,2023,17,2023-04-01,4
2023-04-29,4059.58,4766.95,291389.08,517,88.1,271.69,22.37,382.16,4441.74,8.6,-14.84,2023,17,2023-04-01,5
2023-04-30,3685.85,4766.95,291389.08,517,97.51,265.44,21.73,384.68,4070.5299999999997,9.45,-22.68,2023,17,2023-04-01,6
2023-05-01,3421.11,4449.11,291389.08,517,85.58,286.65,24.72,396.95,3818.06,10.4,-23.11,2023,18,2023-05-01,0
2023-05-02,3531.09,4456.64,291389.08,517,99.4,286.34,24.81,410.55,3941.6400000000003,10.42,-20.77,2023,18,2023-05-01,1
2023-05-03,3633.19,4456.91,291389.08,517,105.21,300.28,25.63,431.12,4064.31,10.61,-18.48,2023,18,2023-05-01,2
2023-05-04,3687.36,4456.98,291389.08,517,95.9,309.63,25.22,430.75,4118.110000000001,10.46,-17.27,2023,18,2023-05-01,3
2023-05-05,3847.02,4456.98,291389.08,517,107.76,296.23,23.88,427.87,4274.89,10.01,-13.69,2023,18,2023-05-01,4
2023-05-06,3907.97,4457.65,291389.08,517,120.41,310.06,24.13,454.6,4362.57,10.42,-12.33,2023,18,2023-05-01,5
2023-05-07,3776.04,4457.83,291389.08,517,146.99,295.51,24.65,467.15,4243.19,11.01,-15.29,2023,18,2023-05-01,6
2023-05-08,4005.11,4457.83,291389.08,517,142.17,324.3,21.18,487.65,4492.76,10.85,-10.16,2023,19,2023-05-01,0
2023-05-09,4184.2,4458.4,291389.08,517,114.1,334.83,23.41,472.34,4656.54,10.14,-6.15,2023,19,2023-05-01,1
2023-05-10,4230.73,4457.57,291389.08,517,103.55,350.12,23.16,476.83,4707.5599999999995,10.13,-5.09,2023,19,2023-05-01,2
2023-05-11,4268.43,4464.81,291389.08,517,157.98,339.15,22.96,520.09,4788.52,10.86,-4.4,2023,19,2023-05-01,3
2023-05-12,4249.61,4465.38,291389.08,517,249.08,336.08,23.59,608.75,4858.36,12.53,-4.83,2023,19,2023-05-01,4
2023-05-13,4200.77,4465.56,291389.08,517,354.42,325.36,22.32,702.1,4902.870000000001,14.32,-5.93,2023,19,2023-05-01,5
2023-05-14,3972.99,4466.17,291389.08,517,379.37,331.65,23.34,734.36,4707.349999999999,15.6,-11.04,2023,19,2023-05-01,6
2023-05-15,4095.08,4446.73,291389.08,517,418.61,328.42,23.72,770.75,4865.83,15.84,-7.91,2023,20,2023-05-01,0
2023-05-16,4278.51,4427.88,291389.08,517,326.9,336.04,23.81,686.75,4965.26,13.83,-3.37,2023,20,2023-05-01,1
2023-05-17,4449.48,4427.88,291389.08,517,263.47,342.94,22.76,629.17,5078.65,12.39,0.49,2023,20,2023-05-01,2
2023-05-18,4299.15,4427.38,291389.08,517,208.21,335.96,25.73,569.9,4869.049999999999,11.7,-2.9,2023,20,2023-05-01,3
2023-05-19,4510.47,4427.38,291389.08,517,188.81,330.63,23.62,543.06,5053.530000000001,10.75,1.88,2023,20,2023-05-01,4
2023-05-20,4473.18,4410.5,291389.08,517,248.53,324.34,24.1,596.97,5070.150000000001,11.77,1.42,2023,20,2023-05-01,5
2023-05-21,4303.16,4411.15,291389.08,517,267.1,324.13,24.86,616.09,4919.25,12.52,-2.45,2023,20,2023-05-01,6
2023-05-22,4431.4,4411.15,291389.08,517,237.96,335.39,23.33,596.68,5028.08,11.87,0.46,2023,21,2023-05-01,0
2023-05-23,4491.64,4410.01,291389.08,517,250.41,327.51,26.49,604.41,5096.05,11.86,1.85,2023,21,2023-05-01,1
2023-05-24,4170.75,4410.01,291389.08,517,350.57,324.73,24.94,700.24,4870.99,14.38,-5.43,2023,21,2023-05-01,2
2023-05-25,3925.39,4410.51,291389.08,517,442.91,323.46,26.7,793.07,4718.46,16.81,-11.0,2023,21,2023-05-01,3
2023-05-26,3733.04,4410.69,291389.08,517,454.12,327.85,23.5,805.47,4538.51,17.75,-15.36,2023,21,2023-05-01,4
2023-05-27,3816.66,4402.19,291389.08,517,371.3,317.76,24.77,713.83,4530.49,15.76,-13.3,2023,21,2023-05-01,5
2023-05-28,3921.47,4402.69,291389.08,517,283.03,273.66,22.29,578.98,4500.45,12.86,-10.93,2023,21,2023-05-01,6
2023-05-29,4160.19,4403.3,291389.08,517,134.78,303.13,21.22,459.13,4619.32,9.94,-5.52,2023,22,2023-05-01,0
2023-05-30,4236.45,4423.8,291389.08,517,136.91,260.33,24.13,421.37,4657.82,9.05,-4.24,2023,22,2023-05-01,1
2023-05-31,4193.88,4429.88,291389.08,517,171.97,332.57,23.36,527.9,4721.78,11.18,-5.33,2023,22,2023-05-01,2
2023-06-01,4076.43,4429.56,291389.08,517,313.25,293.96,21.81,629.02,4705.45,13.37,-7.97,2023,22,2023-06-01,3
2023-06-02,4162.08,4427.93,291389.08,517,317.74,317.06,28.87,663.67,4825.75,13.75,-6.0,2023,22,2023-06-01,4
2023-06-03,4317.94,4428.2,291389.08,517,280.76,322.91,19.14,622.81,4940.75,12.61,-2.49,2023,22,2023-06-01,5
2023-06-04,3982.32,4421.75,291389.08,517,318.43,285.7,21.06,625.19,4607.51,13.57,-9.94,2023,22,2023-06-01,6
2023-06-05,4232.02,4437.95,291389.08,517,323.72,328.76,22.65,675.13,4907.150000000001,13.76,-4.64,2023,23,2023-06-01,0
2023-06-06,4347.04,4452.5,291389.08,517,348.95,313.0,21.63,683.58,5030.62,13.59,-2.37,2023,23,2023-06-01,1
2023-06-07,4384.63,4452.07,291389.08,517,339.82,319.65,20.21,679.68,5064.31,13.42,-1.51,2023,23,2023-06-01,2
2023-06-08,4431.54,4459.18,291389.08,517,380.59,328.57,18.39,727.55,5159.09,14.1,-0.62,2023,23,2023-06-01,3
2023-06-09,4415.98,4460.2,291389.08,517,410.24,331.55,20.98,762.77,5178.75,14.73,-0.99,2023,23,2023-06-01,4
2023-06-10,4282.84,4455.2,291389.08,517,439.45,326.91,19.53,785.89,5068.7300000000005,15.5,-3.87,2023,23,2023-06-01,5
2023-06-11,4119.3,4454.8,291389.08,517,406.94,321.32,20.73,748.99,4868.29,15.39,-7.53,2023,23,2023-06-01,6
2023-06-12,4301.86,4454.8,291389.08,517,449.51,326.25,22.87,798.63,5100.49,15.66,-3.43,2023,24,2023-06-01,0
2023-06-13,4321.04,4454.8,291389.08,517,503.14,323.29,22.87,849.3,5170.34,16.43,-3.0,2023,24,2023-06-01,1
2023-06-14,4234.42,4454.8,291389.08,517,532.52,324.16,20.81,877.49,5111.91,17.17,-4.95,2023,24,2023-06-01,2
2023-06-15,4283.45,4431.69,291389.08,517,415.6,311.85,24.12,751.57,5035.0199999999995,14.93,-3.34,2023,24,2023-06-01,3
2023-06-16,4368.67,4400.69,291389.08,517,398.85,271.97,19.49,690.31,5058.98,13.65,-0.73,2023,24,2023-06-01,4
2023-06-17,4380.59,4400.69,291389.08,517,423.65,227.85,20.52,672.02,5052.610000000001,13.3,-0.46,2023,24,2023-06-01,5
2023-06-18,4178.9,4396.45,291389.08,517,383.45,259.83,16.38,659.66,4838.5599999999995,13.63,-4.95,2023,24,2023-06-01,6
2023-06-19,4321.03,4398.95,291389.08,517,304.01,299.0,16.15,619.16,4940.19,12.53,-1.77,2023,25,2023-06-01,0
2023-06-20,4363.13,4384.26,291389.08,517,310.83,299.85,20.74,631.42,4994.55,12.64,-0.48,2023,25,2023-06-01,1
2023-06-21,4426.45,4373.61,291389.08,517,291.09,294.65,22.75,608.49,5034.94,12.09,1.21,2023,25,2023-06-01,2
2023-06-22,4444.92,4375.83,291389.08,517,303.89,297.22,20.3,621.41,5066.33,12.27,1.58,2023,25,2023-06-01,3
2023-06-23,4454.07,4379.81,291389.08,517,342.29,285.59,16.37,644.25,5098.32,12.64,1.7,2023,25,2023-06-01,4
2023-06-24,4328.43,4373.39,291389.08,517,352.23,272.29,22.65,647.17,4975.6,13.01,-1.03,2023,25,2023-06-01,5
2023-06-25,3936.16,4373.39,291389.08,517,271.75,262.57,14.44,548.76,4484.92,12.24,-10.0,2023,25,2023-06-01,6
2023-06-26,3887.23,4368.27,291389.08,517,359.53,255.79,20.98,636.3,4523.53,14.07,-11.01,2023,26,2023-06-01,0
2023-06-27,3991.95,4368.27,291389.08,517,326.33,264.89,22.47,613.69,4605.639999999999,13.32,-8.61,2023,26,2023-06-01,1
2023-06-28,3945.44,4356.42,291389.08,517,353.57,265.91,17.83,637.31,4582.75,13.91,-9.43,2023,26,2023-06-01,2
2023-06-29,3844.76,4356.42,291389.08,517,394.62,266.08,25.49,686.19,4530.950000000001,15.14,-11.74,2023,26,2023-06-01,3
2023-06-30,3748.13,4357.62,291389.08,517,419.49,282.54,25.52,727.55,4475.68,16.26,-13.99,2023,26,2023-06-01,4
2023-07-01,3898.2,3974.67,291389.08,517,378.29,287.77,26.06,692.12,4590.32,15.08,-1.92,2023,26,2023-07-01,5
2023-07-02,3892.59,3962.11,291389.08,517,325.41,296.56,25.93,647.9,4540.49,14.27,-1.75,2023,26,2023-07-01,6
2023-07-03,4155.83,3956.59,291389.08,517,313.16,297.31,26.75,637.22,4793.05,13.29,5.04,2023,27,2023-07-01,0
2023-07-04,4212.72,3961.01,291389.08,517,364.18,281.61,28.29,674.08,4886.8,13.79,6.35,2023,27,2023-07-01,1
2023-07-05,4087.74,3970.13,292749.08,517,357.62,267.7,29.77,655.09,4742.83,13.81,2.96,2023,27,2023-07-01,2
2023-07-06,3983.91,4010.19,292749.08,517,352.07,234.14,29.05,615.26,4599.17,13.38,-0.66,2023,27,2023-07-01,3
2023-07-07,4018.05,4010.19,292749.08,517,346.93,229.45,28.6,604.98,4623.030000000001,13.09,0.2,2023,27,2023-07-01,4
2023-07-08,3834.47,4016.65,292749.08,517,342.49,230.0,13.38,585.87,4420.34,13.25,-4.54,2023,27,2023-07-01,5
2023-07-09,3648.81,4023.3,292749.08,517,312.79,258.99,12.8,584.58,4233.39,13.81,-9.31,2023,27,2023-07-01,6
2023-07-10,3913.86,4023.3,292749.08,517,308.98,258.74,12.78,580.5,4494.360000000001,12.92,-2.72,2023,28,2023-07-01,0
2023-07-11,4002.7,4018.39,292749.08,517,329.72,257.35,15.53,602.6,4605.3,13.08,-0.39,2023,28,2023-07-01,1
2023-07-12,4102.16,4015.88,292749.08,517,329.86,284.7,17.3,631.86,4734.0199999999995,13.35,2.15,2023,28,2023-07-01,2
2023-07-13,4116.57,4013.03,292749.08,517,353.77,295.37,20.69,669.83,4786.4,13.99,2.58,2023,28,2023-07-01,3
2023-07-14,4128.04,4012.65,292799.08,517,380.36,293.71,20.23,694.3,4822.34,14.4,2.88,2023,28,2023-07-01,4
2023-07-15,4076.85,3952.08,292799.08,517,418.22,290.09,24.14,732.45,4809.3,15.23,3.16,2023,28,2023-07-01,5
2023-07-16,3943.02,3987.54,292799.08,517,364.47,268.88,22.75,656.1,4599.12,14.27,-1.12,2023,28,2023-07-01,6
2023-07-17,4160.1,3974.29,292799.08,517,364.21,257.09,23.1,644.4,4804.5,13.41,4.68,2023,29,2023-07-01,0
2023-07-18,4112.22,3988.93,292799.08,517,441.94,239.84,25.29,707.07,4819.29,14.67,3.09,2023,29,2023-07-01,1
2023-07-19,4069.69,3988.93,292799.08,517,464.98,219.38,27.45,711.81,4781.5,14.89,2.02,2023,29,2023-07-01,2
2023-07-20,4151.67,3986.61,292799.08,517,442.98,245.24,18.75,706.97,4858.64,14.55,4.14,2023,29,2023-07-01,3
2023-07-21,4213.46,3986.11,292799.08,517,432.54,237.36,28.13,698.03,4911.49,14.21,5.7,2023,29,2023-07-01,4
2023-07-22,4075.54,3988.46,292799.08,517,433.41,225.57,27.71,686.69,4762.23,14.42,2.18,2023,29,2023-07-01,5
2023-07-23,3947.63,3988.46,292799.08,517,409.5,236.7,27.39,673.59,4621.22,14.58,-1.02,2023,29,2023-07-01,6
2023-07-24,4182.76,3980.65,292799.08,517,401.28,225.19,26.91,653.38,4836.14,13.51,5.08,2023,30,2023-07-01,0
2023-07-25,4204.68,3992.79,292799.08,517,374.34,183.5,27.47,585.31,4789.99,12.22,5.31,2023,30,2023-07-01,1
2023-07-26,4051.59,4009.95,292799.08,517,373.06,200.84,27.53,601.43,4653.02,12.93,1.04,2023,30,2023-07-01,2
2023-07-27,4007.73,4020.55,292799.08,517,448.54,182.39,30.26,661.19,4668.92,14.16,-0.32,2023,30,2023-07-01,3
2023-07-28,3874.8,4024.05,292799.08,517,497.33,234.64,27.46,759.43,4634.2300000000005,16.39,-3.71,2023,30,2023-07-01,4
2023-07-29,3711.65,4033.49,292799.08,517,541.14,263.92,27.07,832.13,4543.78,18.31,-7.98,2023,30,2023-07-01,5
2023-07-30,3767.43,4034.99,292799.08,517,466.35,278.41,31.64,776.4,4543.83,17.09,-6.63,2023,30,2023-07-01,6
2023-07-31,4034.69,4045.03,292799.08,517,492.69,280.69,32.4,805.78,4840.47,16.65,-0.26,2023,31,2023-07-01,0
2023-08-01,4017.72,4171.02,292799.08,517,586.53,278.35,30.54,895.42,4913.139999999999,18.23,-3.68,2023,31,2023-08-01,1
2023-08-02,3923.05,4167.49,292799.08,517,610.52,251.78,30.24,892.54,4815.59,18.53,-5.87,2023,31,2023-08-01,2
2023-08-03,3993.31,4165.97,292799.08,517,571.03,246.5,31.15,848.68,4841.99,17.53,-4.14,2023,31,2023-08-01,3
2023-08-04,4127.31,4165.97,292799.08,517,456.85,270.96,33.15,760.96,4888.27,15.57,-0.93,2023,31,2023-08-01,4
2023-08-05,4153.17,4175.14,292799.08,517,425.37,298.33,32.42,756.12,4909.29,15.4,-0.53,2023,31,2023-08-01,5
2023-08-06,3904.83,4178.02,292799.08,517,522.77,295.55,32.96,851.28,4756.11,17.9,-6.54,2023,31,2023-08-01,6
2023-08-07,4020.11,4193.62,292799.08,517,547.48,280.56,33.56,861.6,4881.71,17.65,-4.14,2023,32,2023-08-01,0
2023-08-08,4229.32,4188.98,292799.08,517,466.32,271.4,33.83,771.55,5000.87,15.43,0.96,2023,32,2023-08-01,1
2023-08-09,4380.78,4189.98,292799.08,517,381.4,281.07,31.94,694.41,5075.19,13.68,4.55,2023,32,2023-08-01,2
2023-08-10,4501.11,4198.59,292799.08,517,324.68,281.05,31.62,637.35,5138.46,12.4,7.21,2023,32,2023-08-01,3
2023-08-11,4623.62,4190.96,292799.08,517,265.26,290.38,31.5,587.14,5210.76,11.27,10.32,2023,32,2023-08-01,4
2023-08-12,4471.03,4203.12,292799.08,517,403.51,296.78,29.35,729.64,5200.67,14.03,6.37,2023,32,2023-08-01,5
2023-08-13,4305.02,4212.67,292799.08,517,463.83,295.44,28.44,787.71,5092.7300000000005,15.47,2.19,2023,32,2023-08-01,6
2023-08-14,4487.6,4212.67,292963.08,517,384.32,274.63,26.38,685.33,5172.93,13.25,6.53,2023,33,2023-08-01,0
2023-08-15,4454.08,4213.68,292963.08,517,282.96,280.52,24.41,587.89,5041.97,11.66,5.71,2023,33,2023-08-01,1
2023-08-16,4605.51,4228.52,292963.08,517,296.4,305.64,26.41,628.45,5233.96,12.01,8.92,2023,33,2023-08-01,2
2023-08-17,4608.2,4218.14,292963.08,517,419.62,296.08,20.81,736.51,5344.71,13.78,9.25,2023,33,2023-08-01,3
2023-08-18,4564.94,4216.08,292963.08,517,437.31,277.55,29.28,744.14,5309.08,14.02,8.27,2023,33,2023-08-01,4
2023-08-19,4462.76,4235.93,292963.08,517,411.62,254.42,27.21,693.25,5156.01,13.45,5.35,2023,33,2023-08-01,5
2023-08-20,4426.14,4229.44,292963.08,517,325.41,256.86,26.2,608.47,5034.610000000001,12.09,4.65,2023,33,2023-08-01,6
2023-08-21,4604.94,4219.74,292963.08,517,237.07,302.48,27.76,567.31,5172.25,10.97,9.13,2023,34,2023-08-01,0
2023-08-22,4639.83,4217.05,292963.08,517,273.55,297.75,24.14,595.44,5235.27,11.37,10.03,2023,34,2023-08-01,1
2023-08-23,4358.7,4220.24,292963.08,517,413.67,284.49,28.45,726.61,5085.3099999999995,14.29,3.28,2023,34,2023-08-01,2
2023-08-24,4312.28,4220.24,292963.08,517,438.59,292.09,26.79,757.47,5069.75,14.94,2.18,2023,34,2023-08-01,3
2023-08-25,4436.11,4208.67,292963.08,517,391.33,301.41,25.65,718.39,5154.5,13.94,5.4,2023,34,2023-08-01,4
2023-08-26,4479.73,4217.02,292963.08,517,336.45,291.43,25.91,653.79,5133.5199999999995,12.74,6.23,2023,34,2023-08-01,5
2023-08-27,4375.35,4233.42,292963.08,517,376.28,308.33,25.27,709.88,5085.2300000000005,13.96,3.35,2023,34,2023-08-01,6
2023-08-28,4444.21,4236.78,292963.08,517,446.72,318.71,25.56,790.99,5235.2,15.11,4.9,2023,35,2023-08-01,0
2023-08-29,4692.93,4247.45,292963.08,517,273.2,314.4,23.38,610.98,5303.91,11.52,10.49,2023,35,2023-08-01,1
2023-08-30,4782.86,4239.79,292963.08,517,146.5,319.09,18.92,484.51,5267.37,9.2,12.81,2023,35,2023-08-01,2
2023-08-31,4840.9,4304.92,292963.08,517,127.33,320.33,19.33,466.99,5307.889999999999,8.8,12.45,2023,35,2023-08-01,3
2023-09-01,4915.52,4137.44,292963.08,517,124.72,321.7,24.44,470.86,5386.38,8.74,18.81,2023,35,2023-09-01,4
2023-09-02,4826.98,4133.51,292963.08,517,230.24,317.4,25.96,573.6,5400.58,10.62,16.78,2023,35,2023-09-01,5
2023-09-03,4628.26,4148.43,292963.08,517,269.28,295.53,24.21,589.02,5217.280000000001,11.29,11.57,2023,35,2023-09-01,6
2023-09-04,4563.92,4164.49,292963.08,517,363.64,262.73,23.04,649.41,5213.33,12.46,9.59,2023,36,2023-09-01,0
2023-09-05,4617.7,4183.79,292963.08,517,296.78,253.44,17.65,567.87,5185.57,10.95,10.37,2023,36,2023-09-01,1
2023-09-06,4509.88,4196.59,292963.08,517,308.59,296.79,23.13,628.51,5138.39,12.23,7.47,2023,36,2023-09-01,2
2023-09-07,4270.25,4202.8,292963.08,517,424.65,284.31,24.68,733.64,5003.89,14.66,1.6,2023,36,2023-09-01,3
2023-09-08,4166.96,4207.15,292963.08,517,440.51,269.05,27.27,736.83,4903.79,15.03,-0.96,2023,36,2023-09-01,4
2023-09-09,4080.86,4218.97,293263.08,518,465.38,277.41,24.86,767.65,4848.51,15.83,-3.27,2023,36,2023-09-01,5
2023-09-10,3903.86,4199.27,293263.08,518,501.1,276.37,24.95,802.42,4706.28,17.05,-7.03,2023,36,2023-09-01,6
2023-09-11,4152.93,4199.72,293263.08,518,468.27,284.75,19.17,772.19,4925.120000000001,15.68,-1.11,2023,37,2023-09-01,0
2023-09-12,4348.63,4216.77,293263.08,518,406.66,300.67,24.89,732.22,5080.85,14.41,3.13,2023,37,2023-09-01,1
2023-09-13,4482.77,4220.55,293263.08,518,349.76,291.85,25.0,666.61,5149.38,12.95,6.21,2023,37,2023-09-01,2
2023-09-14,4637.99,4225.85,293263.08,518,287.36,258.07,25.7,571.13,5209.12,10.96,9.75,2023,37,2023-09-01,3
2023-09-15,4510.25,4228.09,293263.08,518,277.52,260.36,24.84,562.72,5072.97,11.09,6.67,2023,37,2023-09-01,4
2023-09-16,4245.45,4244.43,293263.08,518,372.91,270.71,26.15,669.77,4915.219999999999,13.63,0.02,2023,37,2023-09-01,5
2023-09-17,3869.76,4244.21,293263.08,518,364.78,254.41,24.87,644.06,4513.82,14.27,-8.82,2023,37,2023-09-01,6
2023-09-18,4018.03,4231.35,293263.08,518,319.19,227.93,25.05,572.16,4590.1900000000005,12.46,-5.04,2023,38,2023-09-01,0
2023-09-19,4155.26,4245.1,293263.08,518,281.07,248.38,25.4,554.85,4710.110000000001,11.78,-2.12,2023,38,2023-09-01,1
2023-09-20,4316.14,4243.57,293263.08,517,239.83,277.97,24.72,542.52,4858.66,11.17,1.71,2023,38,2023-09-01,2
2023-09-21,4407.06,4245.27,293263.08,518,182.92,272.86,24.08,479.86,4886.92,9.82,3.81,2023,38,2023-09-01,3
2023-09-22,4357.79,4245.27,293263.08,518,149.0,280.35,23.51,452.86,4810.65,9.41,2.65,2023,38,2023-09-01,4
2023-09-23,4135.7,4250.09,293263.08,518,189.3,295.68,22.94,507.92,4643.62,10.94,-2.69,2023,38,2023-09-01,5
2023-09-24,3872.34,4254.66,293263.08,518,232.1,277.71,26.43,536.24,4408.58,12.16,-8.99,2023,38,2023-09-01,6
2023-09-25,4093.12,4247.53,293263.08,518,175.52,290.4,25.87,491.79,4584.91,10.73,-3.64,2023,39,2023-09-01,0
2023-09-26,4302.97,4251.86,293263.08,518,150.15,287.88,25.32,463.35,4766.320000000001,9.72,1.2,2023,39,2023-09-01,1
2023-09-27,4355.34,4256.36,293263.08,518,169.99,279.07,23.56,472.62,4827.96,9.79,2.33,2023,39,2023-09-01,2
2023-09-28,4311.74,4254.43,293263.08,518,191.38,296.41,25.03,512.82,4824.5599999999995,10.63,1.35,2023,39,2023-09-01,3
2023-09-29,4304.0,4262.1,293263.08,518,201.38,296.98,25.02,523.38,4827.38,10.84,0.98,2023,39,2023-09-01,4
2023-09-30,4200.75,4273.1,293263.08,518,219.01,295.65,24.0,538.66,4739.41,11.37,-1.69,2023,39,2023-09-01,5
2023-10-01,3984.99,3841.45,293263.08,518,259.54,283.86,23.33,566.73,4551.719999999999,12.45,3.74,2023,39,2023-10-01,6
2023-10-02,3945.47,3828.48,293263.08,518,220.48,289.54,25.45,535.47,4480.94,11.95,3.06,2023,40,2023-10-01,0
2023-10-03,4117.95,3828.48,293263.08,518,181.41,319.2,23.38,523.99,4641.94,11.29,7.56,2023,40,2023-10-01,1
2023-10-04,4195.46,3838.0099999999998,293263.08,518,177.33,322.97,20.82,521.12,4716.58,11.05,9.31,2023,40,2023-10-01,2
2023-10-05,4249.08,3846.09,293263.08,518,176.33,326.23,19.77,522.33,4771.41,10.95,10.48,2023,40,2023-10-01,3
2023-10-06,4321.49,3854.18,293263.08,518,189.44,333.54,18.93,541.91,4863.4,11.14,12.12,2023,40,2023-10-01,4
2023-10-07,4380.38,3843.68,293263.08,518,145.29,328.81,19.94,494.04,4874.42,10.14,13.96,2023,40,2023-10-01,5
2023-10-08,4357.04,3843.49,293263.08,518,125.17,322.5,20.43,468.1,4825.14,9.7,13.36,2023,40,2023-10-01,6
2023-10-09,4496.44,3853.58,294113.08,518,142.71,315.88,19.95,478.54,4974.98,9.62,16.68,2023,41,2023-10-01,0
2023-10-10,4555.63,3856.49,294913.08,518,131.79,313.21,18.44,463.44,5019.07,9.23,18.13,2023,41,2023-10-01,1
2023-10-11,4626.18,3884.39,294913.08,518,79.38,307.26,16.71,403.35,5029.530000000001,8.02,19.1,2023,41,2023-10-01,2
2023-10-12,4590.29,3876.22,294913.08,518,86.26,309.71,17.01,412.98,5003.27,8.25,18.42,2023,41,2023-10-01,3
2023-10-13,4607.01,3876.22,294913.08,518,83.67,316.37,17.99,418.03,5025.04,8.32,18.85,2023,41,2023-10-01,4
2023-10-14,4560.26,3881.5,294913.08,518,101.53,303.48,19.12,424.13,4984.39,8.51,17.49,2023,41,2023-10-01,5
2023-10-15,4365.45,3857.48,294913.08,518,95.1,300.28,17.57,412.95,4778.4,8.64,13.17,2023,41,2023-10-01,6
2023-10-16,4395.22,3849.08,294913.08,518,112.72,247.82,13.75,374.29,4769.51,7.85,14.19,2023,42,2023-10-01,0
2023-10-17,4233.59,3849.08,294693.08,518,98.06,277.92,20.4,396.38,4629.97,8.56,9.99,2023,42,2023-10-01,1
2023-10-18,4322.93,3849.2599999999998,294693.08,518,76.93,315.68,18.97,411.58,4734.51,8.69,12.31,2023,42,2023-10-01,2
2023-10-19,4379.02,3855.51,294693.08,518,61.39,307.54,19.44,388.37,4767.39,8.15,13.58,2023,42,2023-10-01,3
2023-10-20,4367.62,3843.77,294693.08,518,73.58,303.38,16.71,393.67,4761.29,8.27,13.63,2023,42,2023-10-01,4
2023-10-21,4294.02,3836.04,294693.08,518,74.14,305.67,18.97,398.78,4692.8,8.5,11.94,2023,42,2023-10-01,5
2023-10-22,4158.43,3810.0,294693.08,518,76.86,299.88,19.31,396.05,4554.4800000000005,8.7,9.15,2023,42,2023-10-01,6
2023-10-23,4096.52,3810.0,294693.08,518,87.86,311.4,17.51,416.77,4513.290000000001,9.23,7.52,2023,43,2023-10-01,0
2023-10-24,3973.64,3810.0,294693.08,518,70.33,312.38,19.18,401.89,4375.53,9.18,4.3,2023,43,2023-10-01,1
2023-10-25,4157.68,3796.04,294693.08,518,69.0,314.22,19.43,402.65,4560.33,8.83,9.53,2023,43,2023-10-01,2
2023-10-26,4283.52,3807.25,294693.08,518,77.5,318.52,20.21,416.23,4699.75,8.86,12.51,2023,43,2023-10-01,3
2023-10-27,4279.29,3807.25,294693.08,518,83.48,316.13,20.36,419.97,4699.26,8.94,12.4,2023,43,2023-10-01,4
2023-10-28,4283.38,3799.84,294693.08,518,71.85,276.96,18.28,367.09,4650.47,7.89,12.73,2023,43,2023-10-01,5
2023-10-29,4111.14,3805.59,294693.08,518,75.75,288.6,22.63,386.98,4498.120000000001,8.6,8.03,2023,43,2023-10-01,6
2023-10-30,4201.64,3808.77,294693.08,518,96.75,274.03,22.62,393.4,4595.04,8.56,10.31,2023,44,2023-10-01,0
2023-10-31,4258.81,3839.1,294693.08,518,103.77,264.79,23.64,392.2,4651.01,8.43,10.93,2023,44,2023-10-01,1
2023-11-01,4266.21,3914.75,294693.08,518,79.07,263.85,23.17,366.09,4632.3,7.9,8.98,2023,44,2023-11-01,2
2023-11-02,4275.74,3901.75,294693.08,518,70.04,275.14,24.14,369.32,4645.0599999999995,7.95,9.59,2023,44,2023-11-01,3
2023-11-03,4271.8,3901.53,294693.08,518,73.66,259.41,23.8,356.87,4628.67,7.71,9.49,2023,44,2023-11-01,4
2023-11-04,4215.9,3899.07,294693.08,518,75.39,252.6,22.96,350.95,4566.849999999999,7.68,8.13,2023,44,2023-11-01,5
2023-11-05,3997.77,3904.14,294693.08,518,78.75,257.01,24.14,359.9,4357.67,8.26,2.4,2023,44,2023-11-01,6
2023-11-06,4085.25,3935.16,294693.08,518,66.56,251.44,26.21,344.21,4429.46,7.77,3.81,2023,45,2023-11-01,0
2023-11-07,4112.97,3935.16,294693.08,518,52.54,240.82,27.04,320.4,4433.37,7.23,4.52,2023,45,2023-11-01,1
2023-11-08,4136.28,3936.6,294693.08,518,46.71,227.88,28.13,302.72,4439.0,6.82,5.07,2023,45,2023-11-01,2
2023-11-09,4112.81,3936.87,294693.08,518,46.58,224.05,25.91,296.54,4409.35,6.73,4.47,2023,45,2023-11-01,3
2023-11-10,3959.15,3936.75,294693.08,518,91.41,270.18,25.4,386.99,4346.14,8.9,0.57,2023,45,2023-11-01,4
